id,nearc2,nearc4,nearc4a,nearc4b,ed76,ed66,age76,daded,nodaded,momed,nomomed,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,work76,work78,lwage76,lwage78,famed,black,smsa76r,smsa78r,reg76r,reg78r,reg80r,smsa66r,wage76,wage78,wage80,noint78,noint80,enroll76,enroll78,enroll80,kww,iq,marsta76,marsta78,marsta80,libcrd14,exp76
201,0,1,1,0,18,17,34,18,0,18,0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.7178047,7.0164147,1,0,0,0,0,0,0,1,827,1282,667,0,0,0,0,0,40,129,6,1,2,1,10
204,0,1,1,0,16,15,34,14,0,12,0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.82762923,,2,0,1,,0,,,1,923,,,1,1,0,,,56,,1,,,1,12
205,0,1,1,0,17,12,28,14,0,17,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.98100574,7.0494058,1,0,1,1,0,0,0,0,1076,1325,1779,0,0,0,0,0,42,132,1,1,4,1,5
208,0,1,1,0,14,12,28,9.94,1,12,0,104596,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,6.40126806,4,1,1,1,0,0,,1,,693,,0,1,0,0,,46,97,1,1,,1,8
209,0,1,1,0,12,11,33,9.94,1,8,0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.43775165,6.56587715,9,0,1,1,0,0,0,1,625,817,,0,0,0,0,0,37,101,1,1,1,1,15
210,0,1,1,0,13,12,27,9.94,1,8,0,380166,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,6.13122649,6.44502945,9,0,1,1,0,0,0,1,460,724,782,0,0,0,0,0,24,92,1,1,1,1,8
211,0,1,1,0,15,11,27,12,0,8,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,5,0,1,1,0,0,0,1,,,,0,0,1,1,0,27,92,1,4,4,1,6
213,0,1,1,0,14,9,24,8,0,12,0,102031,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.80239476,7.02958807,6,1,1,1,0,0,0,1,900,1299,1571,0,0,0,0,0,39,108,6,6,1,1,4
214,0,1,1,0,18,13,29,8,0,9,0,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.52502966,6.83378108,8,0,1,1,0,0,0,0,682,1068,1282,0,0,0,0,0,,132,1,1,1,1,5
216,0,1,1,0,15,12,28,10,0,12,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,6,0,1,1,0,0,0,1,,,,0,0,1,0,0,27,107,1,1,1,1,7
217,0,1,1,0,12,8,24,10,0,12,0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.01859321,6.32170623,6,0,1,1,0,0,0,1,411,640,736,0,0,0,0,0,20,,1,1,1,1,6
218,0,1,1,0,13,11,27,12,0,15,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.43775165,6.72925251,2,0,1,1,0,0,0,1,625,962,1274,0,0,0,0,0,35,106,1,1,1,0,8
220,0,1,1,0,16,9,25,12,0,13,0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,6.82626224,2,0,1,1,0,0,0,1,,1060,714,0,0,0,0,0,37,105,4,4,4,1,3
222,0,1,1,0,18,17,32,12,0,12,0,355491,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.91274282,6.82437367,3,0,1,0,0,0,0,1,1005,1058,1082,0,0,0,0,0,46,123,1,1,1,1,8
223,0,1,1,0,17,11,26,12,0,12,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,3,0,1,1,0,0,0,1,,,,0,0,1,1,0,35,117,1,1,1,1,3
224,0,1,1,0,12,12,34,7,0,8,0,355491,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,8,0,1,1,0,0,0,1,,,692,0,0,0,0,0,48,108,1,1,1,0,16
225,0,1,1,0,11,9,24,9,0,11,0,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.58617165,6.44087719,7,0,1,1,0,0,0,1,725,721,962,0,0,0,0,0,24,109,1,1,1,1,7
226,0,1,1,0,15,11,27,8,0,11,0,367772,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.62007321,6.49487142,8,0,1,1,0,0,0,1,750,761,962,0,0,0,1,0,35,103,1,1,1,1,6
228,0,1,1,0,14,13,29,9.94,1,8,0,533828,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.27098843,6.33567077,9,0,1,1,0,0,0,0,529,649,962,0,0,0,0,0,33,108,1,1,1,0,9
229,0,1,1,0,17,13,29,8,0,12,0,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.8793558,6.89726567,6,0,1,1,0,0,0,1,972,1138,1319,0,0,0,0,0,47,122,1,1,1,1,6
232,0,1,1,0,12,11,26,12,0,12,0,380166,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,6.15697899,6.24205408,3,0,0,0,0,0,0,1,472,591,719,0,0,0,0,0,36,109,1,1,1,1,8
233,0,1,1,0,12,9,24,12,0,12,0,369567,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,5.78382518,6.29798971,3,0,1,1,0,0,,1,325,625,,0,1,0,0,,35,102,6,1,,1,6
234,0,1,1,0,12,12,34,9.94,1,12,0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.77422389,6.86330352,4,0,1,1,0,0,0,1,875,1100,1239,0,0,0,0,0,44,109,1,1,1,1,16
237,0,1,1,0,13,11,34,9,0,10,0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.43775165,6.37198339,7,0,1,1,0,0,0,1,625,673,1026,0,0,0,0,0,40,100,1,1,1,1,15
239,0,1,1,0,12,10,26,8,0,10,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.82008293,5.88851658,8,0,1,1,0,0,0,1,337,415,506,0,0,0,0,0,29,93,1,1,1,1,8
240,0,1,1,0,16,11,27,5,0,5,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.17586727,6.25382881,8,0,1,1,0,0,0,1,481,598,778,0,0,0,0,0,37,115,1,1,1,1,5
241,0,1,1,0,9,7,29,5,0,10.25,1,551817,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.47697236,6.48031126,9,0,1,1,0,0,0,1,650,750,,0,0,0,0,0,,,6,6,6,0,14
242,0,1,1,0,16,8,25,5,0,4,0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.94803499,6.56219842,8,0,1,1,0,0,0,1,383,814,844,0,0,0,0,0,39,,6,6,6,0,3
244,0,1,1,0,18,15,30,15,0,14,0,533828,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.86901445,7.05242012,1,0,1,1,0,0,0,1,962,1329,1748,0,0,0,0,0,50,125,1,1,1,1,6
245,0,1,1,0,16,13,29,13,0,12,0,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.42162227,6.67697394,2,0,0,0,0,0,0,1,615,913,845,0,0,0,0,0,31,106,6,1,1,1,7
247,0,1,1,0,14,12,28,12,0,12,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.5539334,6.61133953,3,0,1,1,0,0,0,1,702,855,,0,0,0,0,0,43,113,1,1,1,1,8
248,0,1,1,0,12,10,25,12,0,9,0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,5,0,1,1,0,0,0,1,,,,0,0,0,0,0,35,,1,1,1,1,7
249,0,1,1,0,14,12,31,9.94,1,12,0,551817,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.453625,6.31386306,4,0,1,1,0,0,0,1,635,635,982,0,0,0,0,0,41,122,6,6,6,1,11
250,0,1,1,0,12,9,28,10,0,11,0,422407,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.29831737,,7,0,1,1,0,0,0,1,200,,289,0,0,0,0,0,35,,4,4,4,0,10
252,0,1,1,0,12,12,27,10,0,10,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.70563909,6.66263282,7,0,1,1,0,0,0,1,817,900,,0,0,0,0,0,43,116,1,1,1,1,9
253,0,1,1,0,14,11,26,9.94,1,12,0,380166,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,6.35784227,6.38380036,4,0,1,1,0,0,0,1,577,681,628,0,0,0,0,0,39,116,1,1,1,1,6
254,0,1,1,0,17,11,26,12,0,12,0,760332,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.14418563,6.13122649,3,0,1,1,0,0,0,1,466,529,770,0,0,0,0,0,34,105,1,1,1,1,3
255,0,1,1,0,16,14,29,9.94,1,12,0,993271,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,6.82871207,6.78386669,4,0,1,1,0,0,0,1,924,1016,1442,0,0,0,0,0,39,,1,1,1,1,7
256,0,1,1,0,16,15,31,12,0,12,0,993271,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.67582322,6.9112275,3,0,1,1,1,1,1,0,793,1154,1405,0,0,1,0,0,38,112,1,1,1,0,9
257,0,1,1,0,14,12,28,12,0,12,0,760332,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.453625,6.40126806,3,0,1,1,0,0,0,1,635,693,866,0,0,0,0,0,32,113,1,1,1,1,8
259,0,1,1,0,12,7,25,9.94,1,10.25,1,369567,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.34563636,,9,0,1,1,0,0,0,1,570,,817,0,0,0,0,0,22,,6,6,6,1,7
260,0,1,1,0,16,13,29,12,0,12,0,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.5581978,6.68895013,3,0,1,1,0,0,0,1,705,924,1154,0,0,0,0,0,37,94,1,1,1,1,7
261,0,1,1,0,14,12,28,12,0,9,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.453625,6.55480012,5,0,1,1,0,0,0,1,635,808,962,0,0,0,0,0,40,103,1,1,1,1,8
263,0,1,1,0,12,12,30,9.94,1,12,0,496635,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,6.54247196,6.61133953,4,0,1,1,0,0,0,1,694,855,1155,0,0,0,0,0,36,102,1,1,1,0,12
264,0,1,1,0,13,12,34,10,0,12,0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.42162227,6.42831597,6,0,1,1,0,0,0,1,615,712,808,0,0,0,0,0,47,109,1,1,1,1,15
265,0,1,1,0,16,11,26,15,0,10,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.13556489,,5,0,1,0,0,0,0,1,462,,,0,0,0,0,0,34,130,6,6,6,1,4
266,0,1,1,0,12,12,34,12,0,12,0,408301,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.76272951,6.72925251,3,0,1,1,0,0,0,1,865,962,1100,0,0,0,0,0,45,105,1,1,1,1,16
267,0,1,1,0,18,17,33,12,0,12,0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.60258789,6.80528912,3,0,1,1,1,1,1,0,737,1038,1154,0,0,0,0,0,46,134,1,1,1,1,9
268,0,1,1,0,12,10,25,8,0,14,0,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,7.24422752,6.14809662,6,0,1,1,0,0,0,1,1400,538,,0,0,0,0,0,39,,1,4,4,1,7
270,0,1,1,0,12,12,31,9.94,1,7,0,496635,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,6.69456206,6.44087719,9,0,1,1,0,0,0,1,808,721,,0,0,0,0,0,43,105,1,1,1,0,13
272,0,1,1,0,16,11,26,11,0,12,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.48310735,6.68786729,6,0,1,1,0,0,0,1,654,923,1000,0,0,0,0,0,36,104,1,1,1,0,4
273,0,1,1,0,12,9,25,9.94,1,12,0,369567,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,5.70378247,6.41131839,4,0,1,1,0,1,0,1,300,700,462,0,0,0,0,0,35,112,1,4,4,1,7
275,0,1,1,0,16,12,30,8,0,10,0,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.35784227,,8,0,1,1,0,0,,1,577,,,0,1,0,0,,37,115,4,4,,1,8
277,0,1,1,0,11,7,24,9.94,1,10.25,1,102031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,6.54484979,9,1,1,1,0,0,0,1,,800,,0,0,0,0,0,30,,2,2,2,0,7
279,0,1,1,0,16,8,24,10,0,12,0,410630,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.57972983,,6,0,1,1,0,0,0,1,265,,641,0,0,0,1,0,44,,6,6,6,1,2
280,0,1,1,0,18,15,31,8,0,8,0,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.38687932,6.42971948,8,0,0,0,0,0,0,1,594,713,725,0,0,0,0,0,33,117,1,1,1,1,7
281,0,1,1,0,17,8,24,12,0,12,0,410630,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,3,0,1,1,0,1,0,1,,,1343,0,0,1,1,0,32,,6,1,1,1,1
282,0,1,1,0,17,9,26,12,0,8,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.78382518,,5,0,1,,0,,,1,325,,,1,1,0,,,29,114,1,,,1,3
283,0,1,1,0,16,9,24,12,0,8,0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.95324333,6.05668219,5,0,0,0,0,0,0,1,385,491,693,0,0,1,1,0,37,118,6,6,1,1,2
284,0,1,1,0,18,10,25,12,0,12,0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.90775528,6.50532903,3,0,1,1,0,0,0,1,1000,769,1023,0,0,0,0,0,32,107,1,1,1,1,1
285,0,1,1,0,18,13,28,8,0,11,0,367772,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.14203741,6.59482972,8,0,1,1,0,0,0,1,465,841,769,0,0,0,0,0,49,120,6,6,6,1,4
286,0,1,1,0,16,13,28,16,0,18,0,367772,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.08677473,,1,0,1,1,0,0,,0,440,,,0,1,0,0,,43,131,6,6,,1,6
287,0,1,1,0,16,12,27,16,0,17,0,367772,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.43775165,6.66263282,1,0,1,0,0,0,0,0,625,900,875,0,0,0,0,0,40,124,6,6,6,1,5
288,0,1,1,0,17,11,27,11,0,12,0,92929,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.65248918,6.08479649,6,0,1,1,0,0,0,1,285,505,513,0,0,0,0,0,36,121,1,1,1,1,4
290,0,1,1,0,14,12,27,10,0,12,0,92929,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.47697236,6.57562144,6,0,1,1,0,0,0,1,650,825,1063,0,0,0,0,0,35,110,1,1,1,1,7
291,0,1,1,0,13,10,25,10,0,12,0,90339,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.69456206,6.70398801,6,0,1,1,0,0,0,1,808,938,1375,0,0,0,0,0,34,103,1,1,4,1,6
292,0,1,1,0,12,8,24,10,0,12,0,90339,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.2146081,6.44087719,6,0,1,1,0,0,0,1,500,721,997,0,0,0,0,0,26,,1,1,1,1,6
293,0,1,1,0,16,11,26,14,0,12,0,367772,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.72262979,6.75084718,2,0,1,1,0,0,0,1,831,983,1453,0,0,0,0,0,45,115,1,1,1,1,4
294,0,1,1,0,16,9,24,14,0,12,0,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,2,0,1,1,0,0,0,1,,,,0,0,0,0,0,28,121,6,1,1,1,2
295,0,1,1,0,12,12,31,8,0,6,0,480445,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.2146081,6.41131839,8,0,1,1,0,0,0,1,500,700,800,0,0,0,0,0,33,96,1,1,1,1,13
297,0,1,1,0,17,17,32,12,0,12,0,355491,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.54103,7.03189488,3,0,1,1,0,0,0,1,693,1302,1748,0,0,0,0,0,48,123,1,1,1,0,9
298,0,1,1,0,12,11,27,12,0,10,0,367772,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7.00306546,,5,0,1,1,0,0,0,1,1100,,1300,0,0,0,0,0,37,101,1,1,1,1,9
300,0,1,1,0,12,10,25,8,0,12,0,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.63725803,6.5852717,6,0,1,1,0,0,0,1,763,833,1150,0,0,0,0,0,34,98,1,1,1,1,7
302,1,1,1,0,12,12,27,8,0,9,0,422407,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.67834211,6.76799334,8,0,1,1,0,0,0,1,795,1000,900,0,0,0,0,0,28,,1,1,1,1,9
304,1,1,1,0,16,10,25,7,0,8,0,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5.80814249,5.65325167,8,0,1,1,0,0,0,1,333,328,367,0,0,0,0,0,31,108,6,6,6,1,3
306,1,1,1,0,18,13,30,16,0,12,0,551817,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.01371516,5.98492145,2,0,1,1,0,0,0,1,409,457,568,0,0,0,0,0,39,138,1,1,1,1,6
307,1,1,1,0,16,11,27,9.94,1,12,0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.76272951,6.82437367,4,0,1,1,0,0,0,1,865,1058,1298,0,0,0,0,0,37,121,1,1,1,1,5
308,1,1,1,0,12,12,31,8,0,12,0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.78897174,7.09369348,6,0,1,1,0,0,0,1,888,1385,840,0,0,0,0,0,34,96,1,1,1,1,13
309,1,1,1,0,12,12,34,9.94,1,12,0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.51174533,6.50532903,4,0,1,1,0,0,0,1,673,769,978,0,0,0,0,0,47,89,1,1,1,1,16
312,1,1,1,0,12,12,33,7,0,10.25,1,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.55108034,6.48031126,9,0,0,0,0,0,0,1,700,750,963,0,0,0,0,0,43,109,6,6,6,1,15
313,1,1,1,0,18,17,33,16,0,16,0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5.52146092,5.6128107,1,0,1,1,1,1,1,1,250,315,338,0,0,0,0,0,44,133,6,6,6,1,9
314,1,1,1,0,11,11,27,11,0,9,0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.43775165,6.29798971,7,0,1,1,0,0,,1,625,625,,0,1,0,0,,32,84,6,6,,1,10
315,1,1,1,0,13,10,31,8,0,12,0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.03308622,,6,0,1,1,0,0,0,1,417,,,0,0,0,1,0,37,,4,4,1,1,12
316,1,1,1,0,13,12,28,8,0,12,0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.35610766,,6,0,1,,0,,0,1,576,,779,1,0,0,,0,51,98,1,,4,1,9
317,1,1,1,0,12,9,26,12,0,9,0,104596,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.41836494,6.29798971,5,1,1,1,0,0,0,1,613,625,733,0,0,0,0,0,27,85,6,6,6,1,8
318,1,1,1,0,12,12,31,11,0,9,0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.55108034,6.57562144,7,0,1,1,0,0,0,1,700,825,1091,0,0,0,0,0,,105,1,1,1,1,13
320,1,1,1,0,12,9,24,11,0,9,0,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.10924758,6.08479649,7,0,1,1,0,0,0,1,450,505,619,0,0,0,0,0,20,93,6,6,6,1,6
322,1,1,1,0,16,12,28,9.94,1,12,0,380166,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,6.2146081,6.53606128,4,0,1,1,0,0,0,1,500,793,962,0,0,0,0,0,38,115,1,1,1,1,6
323,1,1,1,0,12,9,25,12,0,10.25,1,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.24222327,,5,0,0,0,0,0,0,1,514,,,0,0,0,0,0,36,,1,1,5,1,7
324,1,1,1,0,16,10,25,12,0,12,0,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.52146092,,3,0,1,,0,,,1,250,,,1,1,0,,,45,146,6,,,1,3
325,1,1,1,0,12,8,24,12,0,12,0,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5.75257264,5.99796511,3,0,0,0,0,0,,1,315,463,,0,1,0,0,,32,,6,6,,1,6
326,1,1,1,0,12,12,29,9,0,12,0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5.92692603,6.15550406,6,0,1,1,0,0,0,1,375,542,442,0,0,0,0,0,32,82,1,1,1,1,11
328,1,1,1,0,16,16,33,16,0,16,0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,1,0,0,1,1,,,,0,0,0,0,0,26,128,1,1,1,1,11
329,1,1,1,0,14,13,34,5,0,6,0,613041,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,5.79513225,8,1,1,1,0,0,0,1,,378,846,0,0,0,0,1,43,91,4,4,4,1,14
330,1,1,1,0,15,15,34,9.94,1,12,0,408301,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,6.12468339,6.54484979,4,0,0,0,0,0,0,1,457,800,600,0,0,0,0,0,45,120,1,1,1,1,13
331,1,1,1,0,12,8,27,9.94,1,10.25,1,104596,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.6167711,,9,1,1,,0,,,1,275,,,1,1,0,,,26,,6,,,0,9
332,1,1,1,0,12,12,28,9.94,1,12,0,92929,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,6.85751406,6.89814402,4,0,1,1,0,0,0,1,951,1139,1366,0,0,0,0,0,38,122,1,1,5,1,10
333,1,1,1,0,16,16,32,8,0,9,0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,7.01660968,7.23987021,8,0,1,1,0,0,0,0,1115,1603,2003,0,0,0,0,0,49,,1,1,1,1,10
335,1,1,1,0,16,9,25,12,0,14,0,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.66642669,,2,0,0,,0,,0,1,289,,1028,1,0,1,,1,31,128,6,,4,1,3
336,1,1,1,0,16,10,25,9.94,1,10.25,1,369567,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.2146081,6.25716771,9,0,1,1,0,0,0,1,500,600,1082,0,0,0,0,1,34,110,1,1,1,1,3
339,1,1,1,0,18,16,32,16,0,12,0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.58755001,6.61133953,2,0,1,1,0,0,0,1,726,855,1058,0,0,0,0,0,46,114,1,1,1,1,8
340,1,1,1,0,18,14,29,18,0,12,0,480445,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,7.1428274,7.10017065,2,0,1,1,0,0,0,1,1265,1394,1643,0,0,0,0,0,48,117,1,1,1,1,5
341,1,1,1,0,17,10,26,18,0,18,0,104596,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.41836494,6.56342617,1,1,1,1,0,0,0,1,613,815,1031,0,0,0,0,1,40,109,6,6,6,1,3
344,0,1,1,0,16,16,32,8,0,8,0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,6.82342804,8,0,1,1,0,0,0,1,,1057,1455,0,0,0,0,0,44,109,1,1,1,1,10
345,0,1,1,0,12,12,28,10,0,11,0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.30078579,,7,0,1,1,0,0,0,1,545,,600,0,0,0,0,0,35,91,6,6,6,0,10
346,0,1,1,0,13,12,28,12,0,8,0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5.62762111,5.8517026,5,0,1,1,0,0,0,1,278,400,,0,0,1,0,0,32,107,1,5,1,1,9
347,0,1,1,0,12,9,26,12,0,8,0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,6.76799334,5,0,1,1,0,0,0,1,,1000,1100,0,0,0,0,0,26,76,1,1,1,0,8
348,0,1,1,0,18,17,34,16,0,12,0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,7.27378632,7.4218798,2,0,1,1,0,0,0,1,1442,1923,2309,0,0,0,0,0,55,114,1,1,1,1,10
349,0,1,1,0,16,12,27,16,0,12,0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.90274274,6.95198017,2,0,1,1,0,0,0,1,995,1202,1683,0,0,0,0,0,40,126,1,1,1,1,5
350,0,1,1,0,12,10,29,11,0,11,0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.55108034,6.76799334,7,0,1,1,0,0,0,1,700,1000,1235,0,0,0,0,0,45,82,1,1,1,1,11
351,0,1,1,0,12,11,30,9.94,1,10.25,1,496635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,5.60644125,9,0,1,1,0,0,0,1,,313,341,0,0,1,0,0,31,93,6,6,6,1,12
352,0,1,1,0,16,13,28,9,0,12,0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.35784227,6.39982401,6,0,1,1,0,0,0,1,577,692,855,0,0,0,0,0,45,119,1,1,1,1,6
353,0,1,1,0,16,14,31,6,0,12,0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.7546041,6.79463527,6,0,1,1,0,0,0,1,858,1027,1071,0,0,0,0,0,37,104,1,1,1,1,9
355,0,1,1,0,12,12,28,12,0,10.25,1,380166,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.53087763,6.62181083,5,0,1,1,0,0,0,1,686,864,970,0,0,0,0,0,35,97,1,1,1,1,10
356,0,1,1,0,15,12,31,11,0,10.25,1,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.72383244,6.75389441,9,0,1,1,0,0,0,1,832,986,1040,0,0,0,0,0,49,115,1,4,4,1,10
357,0,1,1,0,12,11,27,18,0,14,0,367772,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,6.44087719,1,0,1,1,0,0,0,1,,721,903,0,0,1,1,1,35,115,1,1,1,1,9
358,1,1,0,1,13,10,33,13,0,8,0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.45047042,6.70398801,5,0,1,1,0,0,0,1,633,938,865,0,0,1,1,0,45,83,1,1,1,1,14
359,1,1,0,1,12,12,32,12,0,12,0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.53524127,6.61133953,3,0,1,1,0,0,0,1,689,855,1000,0,0,0,0,0,45,97,1,1,1,1,14
360,1,1,0,1,14,13,30,8,0,8,0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.64509097,6.98229794,8,0,1,1,0,0,0,1,769,1239,1423,0,0,0,0,0,43,119,1,1,1,1,10
361,1,1,0,1,12,10,26,11,0,12,0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,6,0,1,1,0,0,0,1,,,,0,0,0,0,0,34,104,1,1,1,1,8
362,1,1,0,1,12,12,33,8,0,7,0,355491,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,6.03610533,8,0,1,1,0,0,0,1,,481,,0,0,0,0,0,34,94,1,1,1,1,15
